"D","names","id"
0.0786818862680805,"Uniform Sample",1
0.126793625349913,"Biased Sample",1
0.0784418125412961,"Uniform Sample",2
0.132038180017786,"Biased Sample",2
0.0819432153225377,"Uniform Sample",3
0.118686291219918,"Biased Sample",3
0.0726654812926976,"Uniform Sample",4
0.124539675104536,"Biased Sample",4
0.0764670528345827,"Uniform Sample",5
0.129634822199955,"Biased Sample",5
0.0708656103946004,"Uniform Sample",6
0.119341302299171,"Biased Sample",6
0.0766977565271506,"Uniform Sample",7
0.116981741787165,"Biased Sample",7
0.0811558664995862,"Uniform Sample",8
0.12698280963765,"Biased Sample",8
0.0722174290904204,"Uniform Sample",9
0.116937373958803,"Biased Sample",9
0.0757678309509766,"Uniform Sample",10
0.12176785632501,"Biased Sample",10
0.0758347063784022,"Uniform Sample",11
0.125705383651044,"Biased Sample",11
0.0784578193228401,"Uniform Sample",12
0.121209861179781,"Biased Sample",12
0.0801411133427042,"Uniform Sample",13
0.122426627327562,"Biased Sample",13
0.0742360294846457,"Uniform Sample",14
0.125993920038358,"Biased Sample",14
0.0796189734250864,"Uniform Sample",15
0.12229571179106,"Biased Sample",15
0.0771499786348651,"Uniform Sample",16
0.118265074097547,"Biased Sample",16
0.0738617036416228,"Uniform Sample",17
0.120632648190596,"Biased Sample",17
0.0803943606806757,"Uniform Sample",18
0.120337105038198,"Biased Sample",18
0.0770614050661205,"Uniform Sample",19
0.118051993521712,"Biased Sample",19
0.081126170789881,"Uniform Sample",20
0.123088559039738,"Biased Sample",20
0.0751528497491286,"Uniform Sample",21
0.125217302841079,"Biased Sample",21
0.079212862180812,"Uniform Sample",22
0.126416209152256,"Biased Sample",22
0.0797291521138173,"Uniform Sample",23
0.121696896475709,"Biased Sample",23
0.0809462487816977,"Uniform Sample",24
0.11834428377261,"Biased Sample",24
0.0768194783353603,"Uniform Sample",25
0.12328774589151,"Biased Sample",25
0.0814312138712928,"Uniform Sample",26
0.115723319164372,"Biased Sample",26
0.0795728138570323,"Uniform Sample",27
0.119603679844046,"Biased Sample",27
0.0784888918521208,"Uniform Sample",28
0.12216231186879,"Biased Sample",28
0.071903571097943,"Uniform Sample",29
0.128556624903606,"Biased Sample",29
0.0699975158270077,"Uniform Sample",30
0.117272570027626,"Biased Sample",30
0.0751228051619545,"Uniform Sample",31
0.126393454558977,"Biased Sample",31
0.0797587891727878,"Uniform Sample",32
0.120725799538918,"Biased Sample",32
0.077284567214879,"Uniform Sample",33
0.123774700219381,"Biased Sample",33
0.080438861055073,"Uniform Sample",34
0.124463981305901,"Biased Sample",34
0.0762421518910062,"Uniform Sample",35
0.122064986871891,"Biased Sample",35
0.0753967902555629,"Uniform Sample",36
0.120514608109829,"Biased Sample",36
0.0744828121836959,"Uniform Sample",37
0.127850226798531,"Biased Sample",37
0.0749816526602811,"Uniform Sample",38
0.119563240809538,"Biased Sample",38
0.0780387549000828,"Uniform Sample",39
0.121724578033844,"Biased Sample",39
