"D","names","id"
0.101000090807791,"runif",1
0.156325164874103,"biased",1
0.0994628362100729,"runif",2
0.149662853108586,"biased",2
0.0838167520054691,"runif",3
0.144130643258387,"biased",3
0.115655686663783,"runif",4
0.144689174574669,"biased",4
0.0978435935457036,"runif",5
0.147140106588685,"biased",5
0.117195343585804,"runif",6
0.15475882783823,"biased",6
0.100586892627127,"runif",7
0.152423459341143,"biased",7
0.0962562276196479,"runif",8
0.160969860334951,"biased",8
0.0939783157926313,"runif",9
0.144420912242066,"biased",9
0.102415539826502,"runif",10
0.17624005368834,"biased",10
0.10296829958505,"runif",11
0.158138934226378,"biased",11
0.118651114032611,"runif",12
0.160697163745984,"biased",12
0.0998879907446592,"runif",13
0.142656992322025,"biased",13
0.0829784972846105,"runif",14
0.162390945186656,"biased",14
0.0844732999559968,"runif",15
0.151287130971598,"biased",15
0.0802446257957148,"runif",16
0.161710992069599,"biased",16
0.118403755904414,"runif",17
0.175221344588173,"biased",17
0.112862170366378,"runif",18
0.159105321635812,"biased",18
0.0927212053635688,"runif",19
0.157472788391149,"biased",19
0.0972801594796524,"runif",20
0.157455452126194,"biased",20
0.107426679948134,"runif",21
0.161801686460076,"biased",21
0.0962773398263212,"runif",22
0.13854496077429,"biased",22
0.0946556641866394,"runif",23
0.142259314387735,"biased",23
0.119129382945157,"runif",24
0.149500193598031,"biased",24
0.0913911650714515,"runif",25
0.157103138625786,"biased",25
0.115651705450521,"runif",26
0.149313974022823,"biased",26
0.106723306129413,"runif",27
0.145906361504158,"biased",27
0.10086918446278,"runif",28
0.154547061500201,"biased",28
0.101442834168496,"runif",29
0.162534430530736,"biased",29
0.0961704185384255,"runif",30
0.1482484790401,"biased",30
0.084382518104216,"runif",31
0.144756405132206,"biased",31
0.0921623438694509,"runif",32
0.180826634904481,"biased",32
0.117007294095698,"runif",33
0.165523926866026,"biased",33
0.101933862351383,"runif",34
0.175055427960474,"biased",34
0.0903456703244052,"runif",35
0.169596679779991,"biased",35
0.105161616233985,"runif",36
0.147993427737721,"biased",36
0.107861590137502,"runif",37
0.17709702680629,"biased",37
0.105247039451253,"runif",38
0.180517355334296,"biased",38
0.101715397684545,"runif",39
0.152382750579478,"biased",39
0.0868282750831765,"runif",40
0.133424262588097,"biased",40
0.0931425493406863,"runif",41
0.142393658123079,"biased",41
0.0931844541812268,"runif",42
0.160807446636074,"biased",42
0.111151958986183,"runif",43
0.17203037135381,"biased",43
0.0916250781292352,"runif",44
0.135942308687142,"biased",44
0.122478241419843,"runif",45
0.156682813823081,"biased",45
0.0949932056687841,"runif",46
0.155269642663603,"biased",46
0.112902444803724,"runif",47
0.175893800769539,"biased",47
0.0779186683286424,"runif",48
0.140081049927018,"biased",48
0.122810247651939,"runif",49
0.158475008848058,"biased",49
0.0988669639312778,"runif",50
0.168650448159983,"biased",50
0.106801907013023,"runif",51
0.155902142103856,"biased",51
0.0941097755077589,"runif",52
0.148199285482609,"biased",52
0.107511635141125,"runif",53
0.146047782534197,"biased",53
0.0878422646515973,"runif",54
0.142824967353458,"biased",54
0.10414894481942,"runif",55
0.14361196156034,"biased",55
0.0901940681253751,"runif",56
0.145024580899444,"biased",56
0.0799537659292873,"runif",57
0.171320856775575,"biased",57
0.0925464000351835,"runif",58
0.180084295525291,"biased",58
0.0895637688256708,"runif",59
0.178332493358353,"biased",59
0.1080211023281,"runif",60
0.17924973373535,"biased",60
0.102418646017938,"runif",61
0.167332788356271,"biased",61
0.0945532428731027,"runif",62
0.202760668786473,"biased",62
0.079991545965124,"runif",63
0.138690455071923,"biased",63
0.092516966777357,"runif",64
0.162060383464121,"biased",64
0.114457066374764,"runif",65
0.142404626592581,"biased",65
0.0853859968335685,"runif",66
0.13483166000493,"biased",66
0.0885120512198609,"runif",67
0.167739572528023,"biased",67
0.0867801568992471,"runif",68
0.152374928892854,"biased",68
0.108966330948248,"runif",69
0.160322219946767,"biased",69
0.102813790243513,"runif",70
0.150750124470483,"biased",70
0.0916418103791757,"runif",71
0.188703388499601,"biased",71
0.103124909811918,"runif",72
0.145063709683063,"biased",72
0.0944296738572259,"runif",73
0.156114337431861,"biased",73
0.0939750835190679,"runif",74
0.19569733340724,"biased",74
0.105014978980786,"runif",75
0.166992796763369,"biased",75
0.100657013571132,"runif",76
0.152513201904322,"biased",76
0.108597347625509,"runif",77
0.183822966612758,"biased",77
0.0978977627482717,"runif",78
0.17290545044881,"biased",78
0.0851520722324978,"runif",79
0.1646084404314,"biased",79
0.1158030484757,"runif",80
0.161249079063972,"biased",80
0.098950585231166,"runif",81
0.160111791815154,"biased",81
0.102373897979584,"runif",82
0.161088327686446,"biased",82
0.10010200131354,"runif",83
0.164328411603151,"biased",83
0.092024399650582,"runif",84
0.155403751808771,"biased",84
0.0996792814339476,"runif",85
0.145977032751362,"biased",85
0.110170271222467,"runif",86
0.15641691922629,"biased",86
0.103555785909265,"runif",87
0.182652229525675,"biased",87
0.103459450641889,"runif",88
0.139200790525652,"biased",88
0.113366765391158,"runif",89
0.173838744493474,"biased",89
0.0990567051193648,"runif",90
0.144491329186266,"biased",90
0.0983364542662064,"runif",91
0.161764861487831,"biased",91
0.106667434273071,"runif",92
0.154794826205364,"biased",92
0.101447689625781,"runif",93
0.140022277407392,"biased",93
0.0932510861984556,"runif",94
0.166265646799469,"biased",94
0.112298322764116,"runif",95
0.151699251759504,"biased",95
0.100036239544854,"runif",96
0.131925554656509,"biased",96
0.0952682250284081,"runif",97
0.166660099316484,"biased",97
0.101044089006576,"runif",98
0.146294164392618,"biased",98
0.0889113572160565,"runif",99
0.154576119828499,"biased",99
0.0934491561545545,"runif",100
0.154917495272384,"biased",100
0.0850859581447988,"runif",101
0.14889753104157,"biased",101
0.0937786545769274,"runif",102
0.158297056635417,"biased",102
0.0752856389543812,"runif",103
0.157417579902905,"biased",103
0.103968491583154,"runif",104
0.137328095729299,"biased",104
0.0995492396783773,"runif",105
0.147509620571587,"biased",105
0.105459402024087,"runif",106
0.129364875329515,"biased",106
0.101720718012439,"runif",107
0.175189340595958,"biased",107
0.116248030628701,"runif",108
0.166344278005109,"biased",108
0.115497788724494,"runif",109
0.171271540631037,"biased",109
0.0768838862522188,"runif",110
0.168003681965999,"biased",110
0.105975820889053,"runif",111
0.128968250593776,"biased",111
0.0776740089788704,"runif",112
0.151533098044827,"biased",112
0.0923826460082663,"runif",113
0.159324418886868,"biased",113
0.107335983648731,"runif",114
0.143784551954211,"biased",114
0.100103453288729,"runif",115
0.149093549093012,"biased",115
0.0939237815459386,"runif",116
0.1852410348182,"biased",116
0.0824081371808616,"runif",117
0.159634659813237,"biased",117
0.116444631744396,"runif",118
0.162095923367236,"biased",118
0.113330824866897,"runif",119
0.173381813441134,"biased",119
0.111082291840363,"runif",120
0.156484455620946,"biased",120
0.106187078863197,"runif",121
0.144076065288646,"biased",121
0.101096771590469,"runif",122
0.118157901896954,"biased",122
0.086076956235308,"runif",123
0.143223410570606,"biased",123
0.09849799280539,"runif",124
0.161676626918279,"biased",124
0.102147928728603,"runif",125
0.169526332160207,"biased",125
0.0975643287726105,"runif",126
0.159850320347776,"biased",126
0.0979813348129484,"runif",127
0.148600358350804,"biased",127
0.111201382041107,"runif",128
0.165693225451225,"biased",128
0.0933333903985248,"runif",129
0.162745695019646,"biased",129
0.0757829078105013,"runif",130
0.18755451742221,"biased",130
0.108175382664185,"runif",131
0.182343639278596,"biased",131
0.112109662179662,"runif",132
0.181385828579931,"biased",132
0.108878766293632,"runif",133
0.152652260110399,"biased",133
0.0982091593777729,"runif",134
0.164118056390763,"biased",134
0.0993715797321196,"runif",135
0.147218605654203,"biased",135
0.114615255865425,"runif",136
0.193963578642579,"biased",136
0.0907000849746797,"runif",137
0.16312215707685,"biased",137
0.101350633444295,"runif",138
0.162225342984025,"biased",138
0.119246982998022,"runif",139
0.169442413399621,"biased",139
0.114273324669029,"runif",140
0.147686967534831,"biased",140
0.115262693888092,"runif",141
0.182050830209403,"biased",141
0.0856596107263051,"runif",142
0.147557472449854,"biased",142
0.0960932859047982,"runif",143
0.180958913505272,"biased",143
0.0994961696529299,"runif",144
0.169199937453124,"biased",144
0.112689778243038,"runif",145
0.152613137573047,"biased",145
0.102302740891063,"runif",146
0.139437421235639,"biased",146
0.0982553764982578,"runif",147
0.17107658615472,"biased",147
0.110299561902344,"runif",148
0.156963131869449,"biased",148
0.0974970081853551,"runif",149
0.164011894470449,"biased",149
0.10540389771874,"runif",150
0.146482322210936,"biased",150
0.126550508664079,"runif",151
0.164381091656773,"biased",151
0.0988212976551141,"runif",152
0.165086568302035,"biased",152
0.101395800739134,"runif",153
0.159750132384053,"biased",153
0.10182067010792,"runif",154
0.182744682142615,"biased",154
0.106978310508196,"runif",155
0.156498441107227,"biased",155
0.108243467597647,"runif",156
0.164778482865409,"biased",156
0.122316666169845,"runif",157
0.1326121311479,"biased",157
0.0970651539547549,"runif",158
0.141267856565816,"biased",158
0.109535090236156,"runif",159
0.126452641239447,"biased",159
0.0881171893151304,"runif",160
0.15550474606774,"biased",160
0.110968711987934,"runif",161
0.148659552091309,"biased",161
0.0971045362892392,"runif",162
0.139004530840044,"biased",162
0.0951875017952963,"runif",163
0.16109550433227,"biased",163
0.105330359391657,"runif",164
0.165761054781758,"biased",164
0.105037727493411,"runif",165
0.158136069058703,"biased",165
0.10769067445671,"runif",166
0.17195551464263,"biased",166
0.0874188286865689,"runif",167
0.189868638729869,"biased",167
0.0916491636191345,"runif",168
0.162254348729748,"biased",168
0.0866841429188828,"runif",169
0.151565406325524,"biased",169
0.106356059456065,"runif",170
0.149879849547237,"biased",170
0.0974672373983342,"runif",171
0.156772501858912,"biased",171
0.0883391933991098,"runif",172
0.166254010850247,"biased",172
0.123784505663668,"runif",173
0.173631761158117,"biased",173
0.100946711371926,"runif",174
0.167561032895853,"biased",174
0.0825801409682765,"runif",175
0.148590328935907,"biased",175
0.0941218867834715,"runif",176
0.120829080998296,"biased",176
0.112521562017639,"runif",177
0.146942593698741,"biased",177
0.0944496182050898,"runif",178
0.152948776573665,"biased",178
0.128012335902491,"runif",179
0.16169240492339,"biased",179
0.112113811079178,"runif",180
0.171149846695586,"biased",180
0.0995884819303793,"runif",181
