"D","names","id"
0.0731733520883681,"runif",1
0.100187485994721,"biased",1
0.0770220998499571,"runif",2
0.111687642573496,"biased",2
0.0944069935624872,"runif",3
0.145730302868388,"biased",3
0.06168856800967,"runif",4
0.0454091551654452,"biased",4
0.06431184005129,"runif",5
0.101851130323929,"biased",5
0.0456261545346655,"runif",6
0.0909183431410497,"biased",6
0.0691266392359004,"runif",7
0.109701246749216,"biased",7
0.0537231487631232,"runif",8
0.121281779872756,"biased",8
0.0797429373131633,"runif",9
0.120722505634528,"biased",9
0.0675387314855557,"runif",10
0.107973940339381,"biased",10
0.0627242722695495,"runif",11
0.105451439644336,"biased",11
0.0772606655597148,"runif",12
0.131078255530724,"biased",12
0.0954764295870242,"runif",13
0.126213819830398,"biased",13
0.0542967893926353,"runif",14
0.0995370222633026,"biased",14
0.0347971288107754,"runif",15
0.0879974217855091,"biased",15
0.0237657278098175,"runif",16
0.108984343246901,"biased",16
0.065884014972344,"runif",17
0.116682600124268,"biased",17
0.0697374074305029,"runif",18
0.115451632738411,"biased",18
0.0710571978271599,"runif",19
0.120229924589366,"biased",19
0.063411291033132,"runif",20
0.0939461298611075,"biased",20
0.0651733655403332,"runif",21
0.0828773766492946,"biased",21
0.049438767506253,"runif",22
0.060836683322014,"biased",22
0.0585286350983481,"runif",23
0.112665870351552,"biased",23
0.0557490369657612,"runif",24
0.121055563635768,"biased",24
0.0513110590369769,"runif",25
0.092313598402043,"biased",25
0.0636028084941242,"runif",26
0.11967391317787,"biased",26
0.0749586257189791,"runif",27
0.111503563060242,"biased",27
0.0602578828578752,"runif",28
0.0777282794998066,"biased",28
0.0758508173332353,"runif",29
0.124139027097943,"biased",29
0.0674749949410861,"runif",30
0.117893468305002,"biased",30
0.0500006143715483,"runif",31
0.0929563917481113,"biased",31
0.0558010265839944,"runif",32
0.128001352589617,"biased",32
0.0516701613377822,"runif",33
0.113824175727467,"biased",33
0.041184872144724,"runif",34
0.129644609065212,"biased",34
0.0863056993120469,"runif",35
0.0951818905030886,"biased",35
0.0607248597147187,"runif",36
0.115394561811714,"biased",36
0.0835748676135542,"runif",37
0.110903453349143,"biased",37
0.0715374959152215,"runif",38
0.130050440423801,"biased",38
0.0873234341167756,"runif",39
0.124152252530618,"biased",39
0.0684011017233459,"runif",40
0.117146627493297,"biased",40
0.0690606950569166,"runif",41
0.0893241135591309,"biased",41
0.0595411794167699,"runif",42
0.117093260827734,"biased",42
0.0563836367176759,"runif",43
0.0907217492419514,"biased",43
0.0743466876861923,"runif",44
0.0885400576166188,"biased",44
0.0602414952327293,"runif",45
0.117634650884176,"biased",45
0.0662335446259956,"runif",46
0.0692706793964836,"biased",46
0.0721476035255887,"runif",47
0.115157372698458,"biased",47
0.0705122973749892,"runif",48
0.120597870150348,"biased",48
0.0352783640981153,"runif",49
0.0945861419347147,"biased",49
0.0684668909472916,"runif",50
0.115423610628231,"biased",50
0.0410807401995532,"runif",51
0.110381203341863,"biased",51
0.0655356515448185,"runif",52
0.118418911942214,"biased",52
0.0599124601098773,"runif",53
0.0772075230505696,"biased",53
0.0744464828885255,"runif",54
0.115905106499183,"biased",54
0.0782186033762028,"runif",55
0.136204488979679,"biased",55
0.0544915770880093,"runif",56
0.123934660282847,"biased",56
0.0572976565754518,"runif",57
0.101711894523213,"biased",57
0.0717785193672568,"runif",58
0.123958743989171,"biased",58
0.0724132267902032,"runif",59
0.107254077020093,"biased",59
0.0546756189304095,"runif",60
0.111035666834664,"biased",60
0.0462514054310544,"runif",61
0.0998122546393592,"biased",61
0.0529022129079594,"runif",62
0.125213107086577,"biased",62
0.072777419046211,"runif",63
0.111622517613283,"biased",63
0.0589038980510024,"runif",64
0.126645630001937,"biased",64
0.0578025038116655,"runif",65
0.155429771933876,"biased",65
0.0546224437220795,"runif",66
0.107831939194987,"biased",66
0.0670860885012183,"runif",67
0.125291344717046,"biased",67
0.0900643477179722,"runif",68
0.128970618389303,"biased",68
0.0721732683133521,"runif",69
0.0923362021422148,"biased",69
0.0746981383202951,"runif",70
0.0937353791578495,"biased",70
0.0701661998415328,"runif",71
0.0993442550580815,"biased",71
0.0703942176071102,"runif",72
0.0839817933798861,"biased",72
0.0853516878292719,"runif",73
0.161957403613144,"biased",73
0.0839616323983798,"runif",74
0.100024919831005,"biased",74
0.0524732118818688,"runif",75
0.102448941038662,"biased",75
0.0689733916105894,"runif",76
0.110697934905538,"biased",76
0.0691740633233156,"runif",77
0.0950164522122229,"biased",77
0.0620752049465451,"runif",78
0.0969226777665876,"biased",78
0.0748218706723036,"runif",79
0.116834331638196,"biased",79
0.0634068300057914,"runif",80
0.118793179540042,"biased",80
0.0572657270980682,"runif",81
0.105053755491756,"biased",81
0.0666175294912252,"runif",82
0.105549342558409,"biased",82
0.0541382200176817,"runif",83
0.105473732020342,"biased",83
0.0643255341639484,"runif",84
0.0982197110893637,"biased",84
0.0430070183696839,"runif",85
0.112503228049518,"biased",85
0.067570547648855,"runif",86
0.0786890073116109,"biased",86
0.0790814281799763,"runif",87
0.118212292160045,"biased",87
0.0638674675477368,"runif",88
0.113750408921088,"biased",88
0.0393897142395161,"runif",89
0.117724351529644,"biased",89
0.0646347188403663,"runif",90
0.125618955725052,"biased",90
0.0552606384587988,"runif",91
0.0858259715159723,"biased",91
0.0577048914386923,"runif",92
0.115023018649554,"biased",92
0.0797257045680488,"runif",93
0.0979316062413811,"biased",93
0.0739371316898002,"runif",94
0.115218106718083,"biased",94
0.0725152739992604,"runif",95
0.0867651298953387,"biased",95
0.0615054310815633,"runif",96
0.102449104930083,"biased",96
0.0689937105887003,"runif",97
0.121456460267711,"biased",97
0.053988147725531,"runif",98
0.115120915765486,"biased",98
0.06406629677795,"runif",99
0.102435092523669,"biased",99
0.0706472695623693,"runif",100
0.121311564148547,"biased",100
0.0687283579714817,"runif",101
0.110549350212286,"biased",101
0.0395264121146871,"runif",102
0.0738411713194185,"biased",102
0.0859034563814257,"runif",103
0.117144165795892,"biased",103
0.0842728861760552,"runif",104
0.091428820988354,"biased",104
0.0593289441042081,"runif",105
0.116152441700219,"biased",105
0.0864266020159114,"runif",106
0.103926326564769,"biased",106
0.0616961324744289,"runif",107
0.119033177538197,"biased",107
0.0749341682813848,"runif",108
0.0761819366142339,"biased",108
0.064686810321884,"runif",109
0.0559770708453058,"biased",109
0.0458146855518803,"runif",110
0.0908095737389106,"biased",110
0.0606133039368905,"runif",111
0.0935853480566904,"biased",111
0.084370854252575,"runif",112
0.109855040155662,"biased",112
0.0468396881906091,"runif",113
0.12288707891305,"biased",113
0.0597282994136531,"runif",114
0.122667779881702,"biased",114
0.0654315985881845,"runif",115
0.118905674367568,"biased",115
0.0742657234479552,"runif",116
0.0772905322693876,"biased",116
0.0570417963001485,"runif",117
0.0760327941768977,"biased",117
0.0919946314636032,"runif",118
0.0776927259496868,"biased",118
0.0789009844419538,"runif",119
0.124346802479256,"biased",119
0.0474593744303498,"runif",120
0.0972275533111512,"biased",120
0.0667158754977442,"runif",121
0.0744257649626893,"biased",121
0.0838192594859368,"runif",122
0.092982175167363,"biased",122
0.0547700746220694,"runif",123
0.125779937949918,"biased",123
0.0465518171249793,"runif",124
0.0820151907773166,"biased",124
0.0747569473637074,"runif",125
0.0999360365642564,"biased",125
0.0490112998381207,"runif",126
0.099386937192727,"biased",126
0.0711966756112526,"runif",127
0.0994332617912933,"biased",127
0.0637535569661649,"runif",128
0.101468152671568,"biased",128
0.0752859060245399,"runif",129
0.0862942462737519,"biased",129
0.0799624533556392,"runif",130
0.101221915762795,"biased",130
0.0702684474322722,"runif",131
0.119725632395388,"biased",131
0.0622067488723491,"runif",132
0.119275921543393,"biased",132
0.0676008790531277,"runif",133
0.0821306667088871,"biased",133
0.0665001010002526,"runif",134
0.0678404963835442,"biased",134
0.073192881099812,"runif",135
0.0915682068455824,"biased",135
0.0791803584093851,"runif",136
0.0964134993848005,"biased",136
0.0588723773966531,"runif",137
0.0979010801546419,"biased",137
0.0807294135008181,"runif",138
0.126111711493042,"biased",138
0.0810798091745311,"runif",139
0.112535981800512,"biased",139
0.0788224968915959,"runif",140
0.111885519950658,"biased",140
0.0522531262398791,"runif",141
0.10133900197654,"biased",141
0.0852338385140904,"runif",142
0.10674153586576,"biased",142
0.0513495069009966,"runif",143
0.118114184534663,"biased",143
0.0591869911407076,"runif",144
0.0842714228294188,"biased",144
0.0659936069669741,"runif",145
0.116124599261667,"biased",145
0.0633653625389887,"runif",146
0.0725156877522946,"biased",146
0.0558459739470603,"runif",147
0.0970204142776681,"biased",147
0.0666682827323526,"runif",148
0.0907920394837858,"biased",148
0.0738235977324027,"runif",149
0.114818263584065,"biased",149
0.0591869498746687,"runif",150
0.0962324306640678,"biased",150
0.0366170736315565,"runif",151
0.107615055647886,"biased",151
0.0857754250764756,"runif",152
0.139867702239422,"biased",152
0.0601680700432005,"runif",153
0.0692923790207213,"biased",153
0.0486142587363921,"runif",154
0.0751041185442151,"biased",154
0.0880997970442699,"runif",155
0.114999171933823,"biased",155
0.0794680017486597,"runif",156
0.138006430542873,"biased",156
0.0736941445040888,"runif",157
0.133848685449981,"biased",157
0.0603900765613515,"runif",158
0.116512889626876,"biased",158
0.0526844769957889,"runif",159
0.0890985592845172,"biased",159
0.0546549471548149,"runif",160
